user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,78.0,,,,0.0,,1.0,87.0,,,
0.0,78.0,,4618.0,-0.016297486780556238,1.0,77.0,1.0,87.0,,"[2.0, 1.4332943479967986]",pop
0.0,78.0,,4405.0,-0.006055382619707644,2.0,5.0,1.0,87.0,,"[2.0, 0.9013911468015623, -0.019118956548600963]",fried
0.0,78.0,,4402.0,-0.0030377314592699156,3.0,217.0,1.0,87.0,,"[2.0, 0.7670562491600119, -0.030351010067072304, -0.4644580247138408]",juicy
0.0,78.0,,798.0,0.23428747039868658,4.0,37.0,1.0,87.0,,"[1.7031646614675404, 0.18089737058326616, -0.6671627761939094, -2.0, 1.992557478403116]",bread
0.0,78.0,,624.0,0.15292742704143808,5.0,182.0,1.0,87.0,,"[1.388647378821743, 0.3985107779246442, -0.4434849469163409, -0.8814445856884388, 1.0, -0.26168796941293193]",chip
0.0,78.0,,1446.0,0.09820142973678066,6.0,8.0,1.0,87.0,,"[1.3252388157891617, -0.2653844906840097, -0.287868623526514, -2.0, 0.7999803156168914, 0.31583937946452023, -2.0]",lunch
0.0,78.0,,816.0,0.2875818698717554,7.0,120.0,1.0,87.0,,"[2.0, 1.0, -0.9061728138857081, -2.0, 1.6860618667106335, 0.22099819400063714, -0.05059599975036844, 0.9385788032600506]",wing
0.0,78.0,,339.0,0.3938843976473371,8.0,76.0,1.0,87.0,,"[1.0, 0.5081271802298009, -0.2343774631880613, -1.0262129080920304, 1.0, -0.1685468710290765, -2.0, 0.6580294531668054, 0.836279794887103]",lettuce
0.0,78.0,,1852.0,0.1635619317373324,9.0,170.0,1.0,87.0,,"[2.0, 0.2924243729644064, -1.131403068511476, -2.0, -0.5167326428278245, 1.6542930168749792, -2.0, 2.0, -0.057188978119830626, 0.02693367306171177]",disappointing
0.0,78.0,,350.0,0.4900220027876341,10.0,52.0,1.0,87.0,,"[1.0, 1.0, -0.48921062054113673, -0.9615272244919847, 0.4848844112293474, 0.6560988664815998, -0.757700919952528, 0.7731873748834378, 1.0, 1.0, 1.0]",beef
0.0,78.0,,2590.0,0.0805339295379065,11.0,213.0,1.0,87.0,,"[2.0, 1.0, -0.2186694573541983, -2.0, -2.0, 2.0, -0.3877824824846159, -0.6778411672713285, 0.22938484511147417, 2.0, 2.0, 0.15045312628416374]",pot
0.0,78.0,,760.0,0.46104637570065116,12.0,50.0,1.0,87.0,,"[2.0, 2.0, -0.03251458869960647, -1.8182279970101647, -2.0, -0.34394658352873203, 1.0, 0.16262081104522288, 1.6699176660029875, 0.6077208402141404, 1.0, 1.0218071673306812, 0.13008689869136253]",salad
0.0,78.0,,4804.0,-0.048793902193154215,13.0,90.0,1.0,87.0,,"[2.0, -1.5087794161470827, -0.2730373484066495, -2.0, -2.0, 1.9749850128042232, 2.0, -1.3905173359337994, 0.8036476828059085, 1.0, 2.0, 2.0, 0.5209875930595014, 0.8489912321594306]",tuna
0.0,78.0,,4311.0,0.0011867103522361644,14.0,117.0,1.0,87.0,,"[2.0, 1.0, 0.6890961856525979, -2.0, 0.12136315316275192, -0.24780549069921887, 0.3813571014392587, -0.22838884245127278, 0.7038640891534778, 1.387534769936598, 1.0, 1.5476502234354683, 0.8157353581418745, 2.0, 1.0]",rib
0.0,78.0,,2312.0,0.10295233151363484,15.0,214.0,1.0,87.0,,"[1.1200915759640067, -2.0, 0.9339452733755609, -2.0, -0.8200779509633889, 2.0, 1.0, 0.11760356679104422, 0.287527944816349, 1.681619320650244, 1.0, 2.0, -0.024296758005009522, -1.1725878214130303, 0.4799419033168153, -1.2378659333879802]",solid
0.0,78.0,,7195.0,-0.8346644686031033,16.0,215.0,1.0,87.0,,"[1.0, -0.39384124563544676, 2.0, -2.0, -1.102433434399476, -1.835108185824159, 1.0, 1.0, 1.0, 2.0, 0.716418693775736, -0.2979450561705246, 1.0, 1.829493907044288, 2.0, 2.0, 1.0455328640524693]",sour
0.0,78.0,,7256.0,-1.2063860534161153,17.0,207.0,1.0,87.0,,"[1.0, -2.0, 1.4780332048930078, 1.0, 1.0, 2.0, 1.0, 0.6203664986202506, 0.19256701400723886, 2.0, 2.0, 1.0, 0.5959506514318935, 1.0, 1.0, -1.6082104426346693, 1.0, -2.0]",stuffed
0.0,78.0,,7268.0,-1.1065046111616517,18.0,7.0,1.0,87.0,,"[2.0, 1.0, 2.0, 1.0, -1.3412138069603703, -0.9401887675018061, 1.0, 0.4616101186593795, 0.15730833571366576, 1.0, 1.0, 1.0, -1.0037506687210012, 2.0, 0.2430374255221821, 1.644177450539627, 0.31395511760823336, -0.9189249738504313, 1.0]",dinner
0.0,78.0,,7139.0,-0.8875949885546068,19.0,194.0,1.0,87.0,,"[1.9448342401041128, -2.0, 2.0, 1.0, -0.871944238640034, 1.193647018362066, 1.0, -0.8275421058220667, 0.5572648697042406, 1.1875616156783808, 1.0, 1.4095099641706383, 0.6250821438460008, -2.0, -2.0, 1.0, -2.0, -0.2791537154381858, 0.5072808106728854, 0.7166410793779194]",gravy
