user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,78.0,,,,0.0,,1.0,87.0,,,
0.0,78.0,,1702.0,0.059443580082773936,1.0,52.0,1.0,87.0,,"[2.0, -2.0]",beef
0.0,78.0,,6124.0,-0.1708007914371185,2.0,119.0,1.0,87.0,,"[1.7939443228656446, -2.0, 1.420347042263633]",bun
0.0,78.0,,5957.0,-0.07628258132203922,3.0,185.0,1.0,87.0,,"[1.4414333848700789, -0.8845116815285925, 0.6918070279751634, 0.4945077356702181]",wait
0.0,78.0,,7198.0,-0.3331734650258596,4.0,56.0,1.0,87.0,,"[1.3443202446087428, 2.0, 0.698895796741088, 0.7074385174124727, -1.25020691540269]",chicken
0.0,78.0,,3917.0,-0.0051859261780410615,5.0,25.0,1.0,87.0,,"[1.4188199797786085, -0.01792558220871765, -0.040994469460843064, 1.620479424541272, -1.1640220369497256, -0.009748607863260705]",vegetarian
0.0,78.0,,4078.0,-0.006528082732101315,6.0,170.0,1.0,87.0,,"[2.0, 0.045417483346362086, 0.1187329083461317, 0.6656743120803554, -0.7608432605652569, 0.0060734015009002995, 0.5579899252364351]",disappointing
0.0,78.0,,1941.0,0.07646257605921852,7.0,120.0,1.0,87.0,,"[2.0, -0.6914181358750959, 0.7054259348454447, 0.6254647224128398, 0.2492741865561682, -0.13364434122504504, 1.027895648041571, -1.910114064832057]",wing
0.0,78.0,,2350.0,0.12548714008243142,8.0,117.0,1.0,87.0,,"[2.0, 1.862589945509777, -1.8898699401527819, 2.0, -1.298220545736778, -0.44004297885578714, 1.2961767502865005, 0.4202165943386209, -2.0]",rib
0.0,78.0,,7257.0,-1.063310516834647,9.0,48.0,1.0,87.0,,"[2.0, -0.8146182658497885, 2.0, 0.5189346507194387, 2.0, -0.35794969110037494, 1.308793811959413, -0.7844449177499072, -2.0, -2.0]",burger
0.0,78.0,,7134.0,-0.8785742127112941,10.0,3.0,1.0,87.0,,"[2.0, 0.7839200998053828, -0.04452834637583969, 0.6079267895636544, -2.0, -0.16937749106565825, 1.7903633810211215, 2.0, -2.0, -2.0, -2.0]",bar
0.0,78.0,,6601.0,-0.45701957338661575,11.0,97.0,1.0,87.0,,"[2.0, -2.0, -0.29384975830722837, -1.3120548334722786, -0.9236044668497816, -0.060783798554813195, 1.0, -1.1291350001064908, -2.0, -2.0, -1.676301728700275, 0.552793307159797]",toast
