user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name,lambda
0,1154,NOT_FOUND,,,0,,1,65,,,,
0,1154,NOT_FOUND,906,0.008771608308085321,1,2,1,65,,,caramel,[1]
0,1154,NOT_FOUND,76,0.09713118354900806,2,67,1,65,,,oak,"[1, 1]"
0,1154,NOT_FOUND,77,0.1021849079748987,3,53,1,65,,,slick,"[1, 1, 1]"
0,1154,NOT_FOUND,86,0.12613064738634672,4,44,1,65,,,brown,"[1, 1, 1, 1]"
0,1154,NOT_FOUND,134,0.09108928589157603,5,60,1,65,,,ruby,"[1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,161,0.09180962262201639,6,26,1,65,,,grass,"[1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,189,0.10124585676527813,7,4,1,65,,,toast,"[1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,147,0.14539709150964725,8,24,1,65,,,sugar,"[1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,318,0.14693783194696047,9,74,1,65,,,pepper,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,341,0.17359650071535657,10,43,1,65,,,tan,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,438,0.1435582814178392,11,15,1,65,,,nutty,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,534,0.12424656138899876,12,68,1,65,,,apple,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,557,0.11370776693384917,13,8,1,65,,,coffee,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,578,0.12939376375406397,14,10,1,65,,,grain,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,685,0.11579380015554452,15,54,1,65,,,silk,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,731,0.11700574082009102,16,3,1,65,,,backbone,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,669,0.12406328095367426,17,62,1,65,,,cherry,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,680,0.12559879263924656,18,72,1,65,,,apricot,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,188,0.30126688243175637,19,66,1,65,,,bourbon,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,1154,NOT_FOUND,194,0.3109346192107468,20,47,1,65,fail,,copper,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,,,0,,1,73,,,copper,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,450,0.022385860474385635,1,50,1,73,,,black,[1]
0,2372,NOT_FOUND,698,0.011426782045185269,2,10,1,73,,,grain,"[1, 1]"
0,2372,NOT_FOUND,3433,-0.039591819345060925,3,58,1,73,,, red ,"[1, 1, 1]"
0,2372,NOT_FOUND,3521,-0.06200751638017335,4,5,1,73,,,bread,"[1, 1, 1, 1]"
0,2372,NOT_FOUND,2594,-0.004720625613643968,5,1,1,73,,,sweet,"[1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,1366,0.0038850891370286536,6,60,1,73,,,ruby,"[1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,2272,-0.0024025008345885702,7,26,1,73,,,grass,"[1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,1758,0.0016228307202558016,8,68,1,73,,,apple,"[1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,228,0.05890949495592039,9,6,1,73,,,chocolate,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,111,0.15323785651710234,10,14,1,73,,,fruit,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,142,0.15216833108118868,11,36,1,73,,,crisp,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,83,0.23133662928174487,12,64,1,73,,,berry,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,84,0.2318083683228906,13,12,1,73,,,citrus,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,174,0.18685633460960527,14,49,1,73,,,khaki,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,140,0.2549119703793047,15,44,1,73,,,brown,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,136,0.2868732184013369,16,41,1,73,,,offwhite,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,66,0.5180059685513116,17,74,1,73,,,pepper,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,71,0.532821059695676,18,16,1,73,,,bitter,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2372,NOT_FOUND,109,0.431397609912871,19,72,1,73,,,apricot,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
