user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,1154.0,,,,0.0,,1.0,20.0,,,
0.0,1154.0,,735.0,0.02561256208402814,1.0,44.0,1.0,20.0,,[1.0],brown
0.0,1154.0,,722.0,0.02649575931668976,2.0,0.0,1.0,20.0,,"[1.0, -1.0]",roast
0.0,1154.0,,840.0,0.02211366550185731,3.0,2.0,1.0,20.0,,"[1.0, -1.0, -1.0]",caramel
0.0,1154.0,,836.0,0.022650740037161617,4.0,4.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0]",toast
0.0,1154.0,,659.0,0.031165408601910274,5.0,6.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0, 1.0]",chocolate
0.0,1154.0,,603.0,0.034655443174960165,6.0,8.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0, 1.0, -1.0]",coffee
0.0,1154.0,,576.0,0.03546866857456223,7.0,13.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0]",toffee
0.0,1154.0,,572.0,0.0358670706729359,8.0,23.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0]",molass
0.0,1154.0,,579.0,0.035559849582791375,9.0,24.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0]",sugar
0.0,1154.0,,566.0,0.03634912672753472,10.0,27.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]",cocoa
0.0,1154.0,,599.0,0.034885607948383274,11.0,29.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0]",butter
0.0,1154.0,,573.0,0.03709592419112997,12.0,38.0,1.0,20.0,,"[1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0]",wood
0.0,1154.0,,1276.0,0.01021360640552732,13.0,43.0,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",tan
0.0,1154.0,,1156.0,0.012087569665135876,14.0,50.0,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",black
0.0,1154.0,,1142.0,0.01215790567414176,15.0,55.0,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",smooth
0.0,1154.0,,1034.0,0.014393658220001526,16.0,58.0,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]", red 
0.0,1154.0,,982.0,0.01643952441352929,17.0,62.0,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",cherry
0.0,1154.0,,936.0,0.017589883774825486,18.0,63.0,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",plum
0.0,1154.0,,1099.0,0.012885367804594035,19.0,66.0,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",bourbon
0.0,1154.0,,1611.0,0.004119238732653779,20.0,67.0,1.0,20.0,fail,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",oak
0.0,2372.0,,,,0.0,,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",oak
0.0,2372.0,,112,0.09108217508728805,1.0,44,1.0,20.0,,[1.0],brown
0.0,2372.0,,128,0.0875496669114777,2.0,0,1.0,20.0,,"[1.0, -1.0]",roast
0.0,2372.0,,152,0.08411825811784988,3.0,6,1.0,20.0,,"[1.0, -1.0, 1.0]",chocolate
0.0,2372.0,,173,0.07859965856528764,4.0,8,1.0,20.0,,"[1.0, -1.0, 1.0, -1.0]",coffee
0.0,2372.0,,166,0.0819615914432482,5.0,11,1.0,20.0,,"[1.0, -1.0, 1.0, -1.0, 1.0]",yeast
0.0,2372.0,,170,0.0811817285140846,6.0,13,1.0,20.0,,"[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]",toffee
0.0,2372.0,,221,0.06108789844605432,7.0,14,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",fruit
0.0,2372.0,,198,0.0647756354347789,8.0,21,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",spic
0.0,2372.0,,200,0.06455390871422421,9.0,23,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",molass
0.0,2372.0,,193,0.06618977328035032,10.0,24,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",sugar
0.0,2372.0,,330,0.04769615519544416,11.0,30,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",sour
0.0,2372.0,,267,0.05328824933976752,12.0,43,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",tan
0.0,2372.0,,285,0.04937159294375022,13.0,50,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",black
0.0,2372.0,,269,0.05105972838235133,14.0,55,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",smooth
0.0,2372.0,,241,0.05385105042326692,15.0,58,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]", red 
0.0,2372.0,,247,0.05301975292839203,16.0,59,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",mahogany
0.0,2372.0,,275,0.0492164978950707,17.0,60,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",ruby
0.0,2372.0,,516,0.03127278483270659,18.0,62,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",cherry
0.0,2372.0,,608,0.02630637615017506,19.0,63,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",plum
0.0,2372.0,,596,0.02684039087602956,20.0,71,1.0,20.0,fail,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",clove
0.0,2748.0,,,,0.0,,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",clove
0.0,2748.0,,16,0.1662655996344782,1.0,30,1.0,20.0,,[1.0],sour
0.0,2748.0,,16,0.16666108225437848,2.0,9,1.0,20.0,,"[1.0, -1.0]",wheat
0.0,2748.0,,19,0.16490699290908536,3.0,10,1.0,20.0,,"[1.0, -1.0, -1.0]",grain
0.0,2748.0,,19,0.1630836061094326,4.0,11,1.0,20.0,,"[1.0, -1.0, -1.0, 1.0]",yeast
0.0,2748.0,,25,0.14576832919379076,5.0,20,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0]",earthy
0.0,2748.0,,24,0.14961661656542555,6.0,21,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",spic
0.0,2748.0,,22,0.15186880827355997,7.0,26,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",grass
0.0,2748.0,,23,0.1485588561654783,8.0,36,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",crisp
0.0,2748.0,,23,0.14799734320453806,9.0,38,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",wood
0.0,2748.0,,22,0.14980264088859044,10.0,40,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",lemon
0.0,2748.0,,22,0.14849078923120906,11.0,42,1.0,20.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]", white
