user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,1154.0,,,,0.0,,1.0,65.0,,,
0.0,1154.0,,847.0,0.002082362983257674,1.0,74.0,1.0,65.0,,"[2.0, -2.0]",pepper
0.0,1154.0,,705.0,0.0423144981029353,2.0,70.0,1.0,65.0,,"[2.0, -2.0, 0.5032712760549103]",raspberry
0.0,1154.0,,576.0,0.08521122390100605,3.0,27.0,1.0,65.0,,"[2.0, -0.6068837429088727, 0.4451687834299518, 0.37121119588737805]",cocoa
0.0,1154.0,,2787.0,-0.2711567317176609,4.0,58.0,1.0,65.0,,"[2.0, -2.0, 1.0115248920292075, -2.0, 0.2926639100003303]", red 
0.0,1154.0,,3266.0,-0.5083904153798773,5.0,19.0,1.0,65.0,,"[0.0760122208396048, 2.0, 1.485038728289645, -1.544010429291583, 2.0, 2.0]",honey
0.0,1154.0,,3400.0,-0.811222946061886,6.0,13.0,1.0,65.0,,"[-2.0, 2.0, 1.7020498769203316, -2.0, 2.0, 2.0, -1.0213073760684006]",toffee
0.0,1154.0,,3058.0,-0.24314501480558257,7.0,11.0,1.0,65.0,,"[1.0, 1.0, 1.2742556688717122, -1.0636439687107397, 1.7548431441143726, 1.0, 1.0, 1.0]",yeast
0.0,1154.0,,2669.0,-0.09433658159093591,8.0,0.0,1.0,65.0,,"[1.0, 1.0, 1.0466528652316094, -0.0224481935177177, 2.0, 0.5570044625427877, 1.0, 1.0, 1.0]",roast
0.0,1154.0,,966.0,0.3509179115209978,9.0,16.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.1818526985371247, 1.0, 1.0, 1.0, 1.0, 1.0557922178312755]",bitter
0.0,1154.0,,887.0,0.42946378069413854,10.0,53.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",slick
0.0,1154.0,,531.0,1.071972356539088,11.0,30.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.6105828652454997, 1.0, 1.0]",sour
0.0,1154.0,,477.0,1.5913510951127638,12.0,43.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",tan
0.0,1154.0,,548.0,1.622512587291936,13.0,39.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",orang
0.0,1154.0,,556.0,1.682838101760357,14.0,4.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",toast
0.0,1154.0,,479.0,1.8584565765068575,15.0,66.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",bourbon
0.0,1154.0,,484.0,1.8265036870305744,16.0,65.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",banana
0.0,1154.0,,483.0,1.870078713679517,17.0,17.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",barley
0.0,1154.0,,495.0,1.8469800955033993,18.0,48.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",mocha
0.0,1154.0,,484.0,1.8887158806839937,19.0,12.0,1.0,65.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",citrus
0.0,1154.0,,481.0,1.8906452911247529,20.0,59.0,1.0,65.0,fail,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",mahogany
0.0,2372.0,,,,0.0,,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",mahogany
0.0,2372.0,,2113,-0.018267423329357407,1.0,25,1.0,73.0,,"[2.0, 2.0]", rye 
0.0,2372.0,,2891,-0.04221742774699666,2.0,36,1.0,73.0,,"[2.0, -0.019135592717784755, 2.0]",crisp
0.0,2372.0,,3594,-0.6408084757657097,3.0,67,1.0,73.0,,"[2.0, -1.6586843990286195, 2.0, -0.36343094440159573]",oak
0.0,2372.0,,3621,-4.023768888446143,4.0,17,1.0,73.0,,"[1.0, 2.0, 2.0, -2.0, 2.0]",barley
0.0,2372.0,,3627,-3.811865851126478,5.0,12,1.0,73.0,,"[1.0, 2.0, 2.0, -2.0, 1.0, 2.0]",citrus
0.0,2372.0,,3611,-1.1125866124858725,6.0,61,1.0,73.0,,"[1.0, 1.0, 1.0, -0.7279434372725953, -0.02233531087729168, 2.0, 1.0]",tulip
0.0,2372.0,,1087,0.287710874536089,7.0,11,1.0,73.0,,"[1.0, 1.0, 2.0, 0.048211253504466825, 1.0, 1.497268785365071, 1.0, 1.0]",yeast
0.0,2372.0,,1290,0.12890136146330855,8.0,9,1.0,73.0,,"[1.0, 1.0, 1.0, -0.024160118378974582, 1.0, 1.0395717212618498, 1.0, 1.0, 1.0]",wheat
0.0,2372.0,,771,0.2775038062259574,9.0,38,1.0,73.0,,"[1.0, 1.0, 1.0007086782275536, -0.025013945381886282, 1.0, 1.098488483924064, 1.0, 1.0, 1.0, 1.0]",wood
0.0,2372.0,,188,1.3324334067639507,10.0,6,1.0,73.0,,"[1.0, 1.0, 1.0, 0.1463481855735198, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",chocolate
0.0,2372.0,,75,3.974001491368097,11.0,44,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",brown
0.0,2372.0,,107,3.425689222477303,12.0,58,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", red 
0.0,2372.0,,109,3.349323758945201,13.0,5,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",bread
0.0,2372.0,,128,3.054485697300598,14.0,56,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.1733452709758598, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",syrup
0.0,2372.0,,92,3.945672749831857,15.0,31,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", pine 
0.0,2372.0,,95,3.8695665496230984,16.0,71,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",clove
0.0,2372.0,,94,4.580755912385958,17.0,50,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",black
0.0,2372.0,,96,4.673525699948042,18.0,53,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",slick
0.0,2372.0,,68,5.800312452251302,19.0,62,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",cherry
0.0,2372.0,,62,5.831661778309423,20.0,59,1.0,73.0,fail,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",mahogany
0.0,2748.0,,,,0.0,,1.0,58.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",mahogany
0.0,2748.0,,15,2.6011393644095073,1.0,62,1.0,58.0,,"[2.0, 1.8749813581163965]",cherry
0.0,2748.0,,15,1.4493433082016947,2.0,9,1.0,58.0,,"[1.712487676549098, 1.1270221562444434, 2.0]",wheat
0.0,2748.0,,16,1.4606421793306752,3.0,32,1.0,58.0,,"[2.0, 1.3347572904425302, 2.0, -0.7136521843818309]",herbal
0.0,2748.0,,25,0.7334482691077142,4.0,51,1.0,58.0,,"[1.8311689749578894, 1.428856424685386, 2.0, -2.0, -2.0]",yellow
0.0,2748.0,,18,2.3191968316379263,5.0,0,1.0,58.0,,"[1.0, 1.7787556426588527, 1.0, -0.9600417547345145, 1.0, 1.0]",roast
0.0,2748.0,,13,3.516402646218145,6.0,20,1.0,58.0,,"[1.0, 1.8332535529792173, 1.0, 1.0, 1.0, 1.0, 1.0]",earthy
0.0,2748.0,,14,2.783411344493666,7.0,18,1.0,58.0,,"[1.0, 1.2387127886333773, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",floral
0.0,2748.0,,19,2.7721796086337753,8.0,34,1.0,58.0,,"[1.0, 1.0, 1.0, 1.480492828171812, 1.0, 1.0, 1.0, 1.0, 0.6315284319913204]",grapefruit
0.0,2748.0,,30,2.8375304470205505,9.0,41,1.0,58.0,,"[1.0, 1.0, 1.0, 1.1249596782656117, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",offwhite
0.0,2748.0,,32,3.0954323322664736,10.0,68,1.0,58.0,,"[1.0, 1.0, 1.0, 1.6311400417296094, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",apple
0.0,2748.0,,32,2.994237084562783,11.0,67,1.0,58.0,,"[1.0, 1.0, 1.0, 1.5337319625051427, 1.0, 1.0, 1.0, 1.0, 1.0037841537846313, 1.0, 1.0, -0.020444965794643055]",oak
0.0,2748.0,,28,3.3343365263524434,12.0,33,1.0,58.0,,"[1.0, 1.4160538437176378, 1.0, 1.0542668334989251, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.10480352125592085, 1.0]",citric
0.0,2748.0,,34,3.01646591432412,13.0,3,1.0,58.0,,"[1.0, 1.1572227527076384, 1.0, 1.3279969543856183, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.12288099339893588, 1.0, 1.0]",backbone
0.0,2748.0,,35,3.4759433878138233,14.0,71,1.0,58.0,,"[1.0, 1.3031068178979845, 1.0, 1.867328555968661, 1.0, 1.0, 1.0, 1.0, 1.221873251175083, 1.0, 1.0, -0.09926447227367885, 1.0, 1.0, 1.0]",clove
0.0,2748.0,,30,3.0510338227693947,15.0,65,1.0,58.0,,"[1.0, 1.0, 1.0, 1.050020260873687, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.05188531000263219, 1.0, 1.0, 1.0, -1.2792693729838722]",banana
0.0,2748.0,,29,3.4599165892699837,16.0,10,1.0,58.0,,"[1.0, 1.0, 1.0, 1.1486697443346463, 1.0, 1.0, 1.0, 1.0, 1.3177578317786685, 1.0, 1.0, -0.01120752011646986, 1.0, 1.0, 1.0, -0.4609904796299755, 1.0]",grain
0.0,2748.0,,33,4.881702083069165,17.0,21,1.0,58.0,,"[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.8559498976583808, 1.0, 1.0, 0.3623968801442228, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",spic
0.0,2748.0,,16,6.244958071800549,18.0,24,1.0,58.0,,"[1.0, 1.141342509717382, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8649234139697288, 1.0, 1.0, 1.0, 1.0, 1.0, 1.9040337181484022, 1.0]",sugar
0.0,2748.0,,32,6.06400713730967,19.0,52,1.0,58.0,,"[1.0, 1.014610968731426, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.9859899218950599, 1.0, 1.0, 0.8010328363330181, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]",watery
0.0,2748.0,,17,7.107460514199617,20.0,36,1.0,58.0,fail,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.926304177076692, 1.0, 1.0, 1.0]",crisp
0.0,2924.0,,,,0.0,,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.926304177076692, 1.0, 1.0, 1.0]",crisp
0.0,2924.0,,3387,-0.14950591103716696,1.0,9,1.0,73.0,,"[2.0, -2.0]",wheat
0.0,2924.0,,48,0.7881686903096692,2.0,11,1.0,73.0,,"[2.0, -2.0, 2.0]",yeast
0.0,2924.0,,3654,-1.693674832217229,3.0,63,1.0,73.0,,"[1.103149556510548, -0.49801713945537385, 1.2328166728346606, 2.0]",plum
0.0,2924.0,,548,0.6900654855699617,4.0,21,1.0,73.0,,"[-2.0, 2.0, 2.0, 2.0, 2.0]",spic
0.0,2924.0,,319,1.1280702658728559,5.0,37,1.0,73.0,,"[-2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",pungent
0.0,2924.0,,275,0.6244350985317068,6.0,61,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",tulip
0.0,2924.0,,238,1.0796839869761297,7.0,16,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",bitter
0.0,2924.0,,242,1.0513129817850075,8.0,71,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",clove
0.0,2924.0,,302,0.8986616977548177,9.0,48,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0228045313875338, 1.0, 1.0]",mocha
0.0,2924.0,,310,0.954021003788203,10.0,28,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.254573279992961, 1.0, 1.0, 1.0]",chew
0.0,2924.0,,526,0.8165446136147094,11.0,64,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.87482915567398, 1.0, 1.0, 1.0, 1.0]",berry
0.0,2924.0,,598,0.6642625621489061,12.0,42,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", white
0.0,2924.0,,524,0.7623193068515296,13.0,17,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",barley
0.0,2924.0,,474,0.916433576098359,14.0,13,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.029949688811865, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",toffee
0.0,2924.0,,312,1.3485187467074387,15.0,7,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",biscuit
0.0,2924.0,,389,1.1593284165050886,16.0,72,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",apricot
0.0,2924.0,,336,1.3432582369647366,17.0,74,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0182238913139026, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",pepper
0.0,2924.0,,166,2.4800949165869275,18.0,31,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", pine 
0.0,2924.0,,113,3.517605721446874,19.0,36,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",crisp
0.0,2924.0,,157,3.0299431008131745,20.0,26,1.0,73.0,fail,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",grass
0.0,3239.0,,,,0.0,,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",grass
0.0,3239.0,,3665,-0.8404584058357177,1.0,17,1.0,73.0,,"[2.0, 2.0]",barley
0.0,3239.0,,3656,-0.44453122396055395,2.0,69,1.0,73.0,,"[2.0, 1.3421355964079842, -2.0]",metallic
0.0,3239.0,,3657,-0.45901865801751957,3.0,41,1.0,73.0,,"[2.0, 1.8146989113745264, -2.0, 0.6414534438517028]",offwhite
0.0,3239.0,,3663,-0.6608359345019463,4.0,68,1.0,73.0,,"[1.1209876078793055, 2.0, -0.83926664729176, 1.6509036628056242, -1.0172654204992821]",apple
0.0,3239.0,,3663,-1.069692561943912,5.0,66,1.0,73.0,,"[1.0, 2.0, 0.598400504357623, 2.0, -0.8641082963055962, -2.0]",bourbon
0.0,3239.0,,250,0.8365390891016469,6.0,55,1.0,73.0,,"[1.0, 1.1043183979120514, 1.0, 1.0, -0.8206768246555756, 0.5975967653800955, 2.0]",smooth
0.0,3239.0,,62,1.6968633784722524,7.0,67,1.0,73.0,,"[1.0, 1.0, 0.6549831393815931, 1.0, 1.0, 0.4885862522494522, 2.0, 0.047745841038812985]",oak
0.0,3239.0,,66,1.6869693600859887,8.0,46,1.0,73.0,,"[1.0, 1.0, -0.14895864559896385, 1.0, 1.0, 0.6153182641329863, 2.0, -0.0016737856883230066, 1.0]",beige
0.0,3239.0,,58,1.922104388129185,9.0,47,1.0,73.0,,"[1.0, 1.0, 0.2077991804614383, 1.0, 1.0, 0.4233180770396334, 2.0, 0.050785699908932, 1.0, 0.4106709405377553]",copper
0.0,3239.0,,6,4.3735635966537,10.0,15,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 0.771624230030215, -0.7518483829417648, 2.0, 0.47217123066842515, 1.0, 0.6646399835507584, 1.0]",nutty
0.0,3239.0,,1,6.027649383596983,11.0,57,1.0,73.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.1534685584432254, 2.0, 0.7391945748361479, 1.0, 1.0, 1.0, 1.0]",velvet
