user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,78.0,,,,0.0,,1.0,20.0,,,
0.0,78.0,,5338.0,-0.020839352741194802,1.0,48.0,1.0,20.0,,[1.0],burger
0.0,78.0,,5382.0,-0.021794634930626892,2.0,4.0,1.0,20.0,,"[1.0, 1.0]",fry
0.0,78.0,,5772.0,-0.03174944111702568,3.0,5.0,1.0,20.0,,"[1.0, 1.0, 1.0]",fried
0.0,78.0,,6343.0,-0.053183032630730376,4.0,7.0,1.0,20.0,,"[-1.0, 1.0, 1.0, 1.0]",dinner
0.0,78.0,,5285.0,-0.0220160459732364,5.0,25.0,1.0,20.0,,"[-1.0, 1.0, 1.0, 1.0, 1.0]",vegetarian
0.0,78.0,,5636.0,-0.03290489171300582,6.0,27.0,1.0,20.0,,"[-1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",bbq
0.0,78.0,,5302.0,-0.021164048938540993,7.0,34.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0]",potato
0.0,78.0,,5128.0,-0.016482114504093016,8.0,35.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0]",crispy
0.0,78.0,,3457.0,0.004453473483493328,9.0,49.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]",cheese
0.0,78.0,,3646.0,0.001608916243875387,10.0,52.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0]",beef
0.0,78.0,,3619.0,0.001470561227497301,11.0,56.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0]",chicken
0.0,78.0,,3031.0,0.010936569191215051,12.0,85.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0]",patty
0.0,78.0,,2868.0,0.014951998252379133,13.0,96.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]",poutine
0.0,78.0,,3639.0,0.0011452172924753465,14.0,119.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]",bun
0.0,78.0,,3453.0,0.003718431008347872,15.0,126.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0]",milk
0.0,78.0,,3236.0,0.0074183257721371215,16.0,153.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",friendly
0.0,78.0,,2709.0,0.018756439659978072,17.0,182.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",chip
0.0,78.0,,3195.0,0.008145932392781774,18.0,193.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0]",mayo
0.0,78.0,,3509.0,0.00291806581346412,19.0,206.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]",salt
0.0,78.0,,4502.0,-0.006119276242561908,20.0,217.0,1.0,20.0,fail,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0]",juicy
0.0,623.0,,,,0.0,,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0]",juicy
0.0,623.0,,264,0.1949745794712917,1.0,58,1.0,20.0,,[1.0],cocktail
0.0,623.0,,267,0.19548739594388964,2.0,3,1.0,20.0,,"[1.0, 1.0]",bar
0.0,623.0,,271,0.19327392912520133,3.0,4,1.0,20.0,,"[1.0, 1.0, 1.0]",fry
0.0,623.0,,296,0.18307814252818078,4.0,12,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0]",mexican
0.0,623.0,,290,0.1829529062437541,5.0,16,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0]",casual
0.0,623.0,,323,0.17551475164659375,6.0,49,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0]",cheese
0.0,623.0,,331,0.17415050110601388,7.0,52,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]",beef
0.0,623.0,,259,0.20006618346661972,8.0,66,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0]",octopus
0.0,623.0,,265,0.20074158704052603,9.0,74,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0]",skewer
0.0,623.0,,251,0.2051875023476871,10.0,122,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]",bean
0.0,623.0,,262,0.2081475565813826,11.0,142,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0]",window
0.0,623.0,,229,0.22103738367519993,12.0,147,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0]",market
0.0,623.0,,229,0.22198592312392101,13.0,149,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0]",quick
0.0,623.0,,239,0.22227316036760442,14.0,153,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",friendly
0.0,623.0,,244,0.22185019032966496,15.0,164,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]",quiet
0.0,623.0,,249,0.21752118040006244,16.0,168,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",fair
0.0,623.0,,231,0.22761793655255635,17.0,173,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]",dark
0.0,623.0,,248,0.21764281234265082,18.0,181,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0]",music
0.0,623.0,,248,0.2155683725917621,19.0,183,1.0,20.0,,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]",attentive
0.0,623.0,,250,0.21906676376177367,20.0,213,1.0,20.0,fail,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]",pot
