user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name,lambda
0,78,NOT_FOUND,,,0,,1,20,,,,
0,78,NOT_FOUND,96,0.358262442743318,1,48,1,20,,,burger,[1]
0,78,NOT_FOUND,98,0.45153163567353416,2,4,1,20,,,fry,"[1, 1]"
0,78,NOT_FOUND,826,0.20218280584857096,3,5,1,20,,,fried,"[1, 1, 1]"
0,78,NOT_FOUND,1492,0.11639496279870772,4,7,1,20,,,dinner,"[1, 1, 1, 1]"
0,78,NOT_FOUND,1894,0.26314159115792324,5,25,1,20,,,vegetarian,"[1, 1, 1, 1, 1]"
0,78,NOT_FOUND,5002,-0.16719275868311056,6,27,1,20,,,bbq,"[1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,2136,0.21196653069401694,7,34,1,20,,,potato,"[1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,1667,0.34553462221665254,8,35,1,20,,,crispy,"[1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,593,0.9677507937577634,9,49,1,20,,,cheese,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,682,0.898894168239637,10,52,1,20,,,beef,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,642,0.9560645296450313,11,56,1,20,,,chicken,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,635,0.9730364254956888,12,85,1,20,,,patty,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,415,1.240061586531377,13,96,1,20,,,poutine,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,535,1.055890184409506,14,119,1,20,,,bun,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,643,0.9642175783445732,15,126,1,20,,,milk,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,466,1.2895020931197592,16,153,1,20,,,friendly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,486,1.2666946626020514,17,182,1,20,,,chip,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,340,1.5418021947497151,18,193,1,20,,,mayo,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,173,2.226787845508367,19,206,1,20,,,salt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,78,NOT_FOUND,168,2.23441600286609,20,217,1,20,fail,,juicy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
