user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,1346.0,,,,0.0,,1.0,12.0,,,
0.0,1346.0,,1680.0,0.00525063883003372,1.0,27.0,1.0,12.0,,"[2.0, 2.0]",funk
0.0,1346.0,,1423.0,0.0058472516224104005,2.0,39.0,1.0,12.0,,"[2.0, 2.0, -2.0]",bass
0.0,1346.0,,1340.0,0.006837298050162986,3.0,4.0,1.0,12.0,,"[2.0, 2.0, -2.0, -2.0]",chorus
0.0,1346.0,,1477.0,0.011127765509395655,4.0,20.0,1.0,12.0,,"[-2.0, 2.0, -2.0, -2.0, 2.0]",blue
0.0,1346.0,,1768.0,0.011542395118010498,5.0,5.0,1.0,12.0,,"[1.0, 2.0, -2.0, -2.0, 2.0, 2.0]",pop
0.0,1346.0,,1670.0,0.01840822738262588,6.0,1.0,1.0,12.0,,"[2.0, 2.0, -2.0, -2.0, 2.0, 2.0, 2.0]",rock
0.0,1346.0,,2018.0,0.013735213807273971,7.0,29.0,1.0,12.0,,"[2.0, 2.0, -2.0, -2.0, 2.0, 2.0, 2.0, -2.0]",techno
0.0,1346.0,,1737.0,0.013003927140969266,8.0,18.0,1.0,12.0,,"[2.0, 2.0, -2.0, -2.0, 2.0, 1.0, 2.0, -2.0, -2.0]",dance
0.0,1346.0,,1694.0,0.014392872067006405,9.0,3.0,1.0,12.0,,"[2.0, 2.0, -2.0, -2.0, 2.0, 2.0, 2.0, -2.0, -2.0, -2.0]",metal
0.0,1346.0,,1549.0,0.017214060291813847,10.0,0.0,1.0,12.0,,"[2.0, 2.0, -2.0, -2.0, 2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -2.0]",r b
0.0,1346.0,,1466.0,0.01622090462064636,11.0,2.0,1.0,12.0,,"[2.0, 2.0, -2.0, -2.0, 2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -2.0, -2.0]",ballad
0.0,1346.0,,1526.0,0.017619069548487028,12.0,12.0,1.0,12.0,fail,"[2.0, 2.0, -2.0, -2.0, 2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -2.0, -2.0, 2.0]",rap
0.0,3995.0,,,,0.0,,1.0,21.0,,"[2.0, 2.0, -2.0, -2.0, 2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -2.0, -2.0, 2.0]",rap
0.0,3995.0,,2732,-0.006835371729873738,1.0,29,1.0,21.0,,"[-2.0, 2.0]",techno
0.0,3995.0,,876,0.004898465770957183,2.0,4,1.0,21.0,,"[-2.0, 2.0, 1.0]",chorus
0.0,3995.0,,709,0.015564887991747552,3.0,12,1.0,21.0,,"[-2.0, 2.0, 2.0, 2.0]",rap
0.0,3995.0,,919,0.01857021422628965,4.0,1,1.0,21.0,,"[1.0, 2.0, 2.0, 2.0, 2.0]",rock
0.0,3995.0,,791,0.024273157663780666,5.0,22,1.0,21.0,,"[2.0, 2.0, 2.0, 2.0, 2.0, 1.0]",musicvideo
0.0,3995.0,,706,0.029723524120901346,6.0,30,1.0,21.0,,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, -2.0]",disco
0.0,3995.0,,687,0.027972687956055703,7.0,27,1.0,21.0,,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0]",funk
0.0,3995.0,,816,0.02826787169913681,8.0,5,1.0,21.0,,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0]",pop
0.0,3995.0,,704,0.031825349695554075,9.0,20,1.0,21.0,,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0]",blue
0.0,3995.0,,704,0.028361716916885788,10.0,25,1.0,21.0,,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0]",vocalist
0.0,3995.0,,582,0.031737573039652314,11.0,19,1.0,21.0,,"[2.0, 1.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0, -2.0]",electro
0.0,3995.0,,675,0.03184679592479177,12.0,21,1.0,21.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0, -2.0, -2.0]",instrument
0.0,3995.0,,714,0.03890062284273656,13.0,2,1.0,21.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0]",ballad
0.0,3995.0,,941,0.02834222423765986,14.0,16,1.0,21.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0]",gospel
0.0,3995.0,,995,0.029728090238002124,15.0,18,1.0,21.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0, 2.0]",dance
0.0,3995.0,,1054,0.029889888177376235,16.0,13,1.0,21.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0, 2.0, 1.0]",hiphop
0.0,3995.0,,992,0.03282772992409676,17.0,8,1.0,21.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0, 2.0, 2.0, -2.0]",classicrock
0.0,3995.0,,598,0.08003076757562719,18.0,0,1.0,21.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, -2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0]",r b
0.0,3995.0,,660,0.08555938543358448,19.0,38,1.0,21.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, -2.0]",drum
0.0,3995.0,,623,0.08961588683319018,20.0,39,1.0,21.0,fail,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, -2.0, -2.0]",bass
1.0,2259.0,,,,0.0,,1.0,9.0,,"[2.0, -2.0, 2.0, 2.0, 2.0, 2.0, -2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, -2.0, -2.0]",bass
1.0,2259.0,,3928,-0.029030297876614247,1.0,8,1.0,9.0,,"[-2.0, 2.0]",classicrock
1.0,2259.0,,1488,0.020333687763824323,2.0,1,1.0,9.0,,"[2.0, 2.0, 2.0]",rock
1.0,2259.0,,1502,0.02230392873878899,3.0,38,1.0,9.0,,"[2.0, 2.0, 2.0, 2.0]",drum
1.0,2259.0,,2262,0.005319437531656101,4.0,3,1.0,9.0,,"[2.0, 2.0, 2.0, 2.0, -2.0]",metal
1.0,2259.0,,2469,0.003476431739650513,5.0,21,1.0,9.0,,"[2.0, 2.0, 2.0, 2.0, -2.0, 2.0]",instrument
1.0,2259.0,,2122,0.006140680990643559,6.0,2,1.0,9.0,,"[2.0, 2.0, 2.0, 2.0, -2.0, 2.0, -2.0]",ballad
1.0,2259.0,,2610,0.0008315852694564738,7.0,9,1.0,9.0,,"[2.0, 2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0]",hardrock
1.0,2259.0,,2792,-0.004020621847563192,8.0,12,1.0,9.0,,"[2.0, 2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0, -2.0]",rap
1.0,2259.0,,2744,-0.00551833428382368,9.0,5,1.0,9.0,fail,"[2.0, 2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0, -2.0, -2.0]",pop
1.0,2527.0,,,,0.0,,1.0,17.0,,"[2.0, 2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0, -2.0, -2.0]",pop
1.0,2527.0,,2861,0.0005437977126320874,1.0,1,1.0,17.0,,"[2.0, 2.0]",rock
1.0,2527.0,,1746,0.013501103223331142,2.0,19,1.0,17.0,,"[2.0, 2.0, -2.0]",electro
1.0,2527.0,,1764,0.010619401538502746,3.0,3,1.0,17.0,,"[2.0, 2.0, -2.0, -2.0]",metal
1.0,2527.0,,1631,0.00941917099865501,4.0,11,1.0,17.0,,"[2.0, 2.0, -2.0, -2.0, -2.0]",folk
1.0,2527.0,,1365,0.021861059834114776,5.0,7,1.0,17.0,,"[2.0, 2.0, -2.0, -2.0, -2.0, -2.0]",indie
1.0,2527.0,,2021,0.008943417268157826,6.0,28,1.0,17.0,,"[2.0, 2.0, -2.0, -2.0, -2.0, -2.0, -2.0]",punk
1.0,2527.0,,1878,0.008243247962891592,7.0,13,1.0,17.0,,"[2.0, 2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0]",hiphop
1.0,2527.0,,1652,0.015681794859718858,8.0,5,1.0,17.0,,"[2.0, 2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, 2.0]",pop
1.0,2527.0,,1845,0.010029887224061116,9.0,22,1.0,17.0,,"[2.0, 2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, 2.0, -2.0]",musicvideo
