user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,1346.0,,,,0.0,,1.0,12.0,,,
0.0,1346.0,,2969.0,-0.003805075684022566,1.0,0.0,1.0,12.0,,"[1.0, 1.0]",r b
0.0,1346.0,,2505.0,0.0003290480867704851,2.0,1.0,1.0,12.0,,"[1.0, 1.0, 1.0]",rock
0.0,1346.0,,2666.0,0.0010431127937606663,3.0,2.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0]",ballad
0.0,1346.0,,2737.0,0.0014666377961227474,4.0,39.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]",bass
0.0,1346.0,,2033.0,0.005976656454781718,5.0,27.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",funk
0.0,1346.0,,2208.0,0.005729118303478531,6.0,4.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",chorus
0.0,1346.0,,2469.0,0.005401501637873356,7.0,3.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",metal
0.0,1346.0,,2571.0,0.0061133065502395525,8.0,12.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",rap
0.0,1346.0,,2688.0,0.006198026405031034,9.0,18.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",dance
0.0,1346.0,,2750.0,0.006852189213114261,10.0,5.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",pop
0.0,1346.0,,2915.0,0.008286840873143641,11.0,20.0,1.0,12.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",blue
