user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,1346.0,,,,0.0,,1.0,20.0,,,
0.0,1346.0,,2270.0,0.00338516630182674,1.0,1.0,1.0,20.0,,"[2.0, 2.0]",rock
0.0,1346.0,,1716.0,0.005336749899821521,2.0,3.0,1.0,20.0,,"[2.0, 2.0, -2.0]",metal
0.0,1346.0,,1527.0,0.006326796327574104,3.0,4.0,1.0,20.0,,"[2.0, 2.0, -2.0, -2.0]",chorus
0.0,1346.0,,1829.0,0.00781386116853396,4.0,5.0,1.0,20.0,,"[2.0, 2.0, -2.0, -2.0, 2.0]",pop
0.0,1346.0,,1503.0,0.01657800509986018,5.0,7.0,1.0,20.0,,"[2.0, 2.0, -2.0, -2.0, 2.0, -2.0]",indie
0.0,1346.0,,1197.0,0.028832026440911332,6.0,8.0,1.0,20.0,,"[-2.0, 2.0, -2.0, -2.0, 2.0, -2.0, 2.0]",classicrock
0.0,1346.0,,1402.0,0.025389255115435518,7.0,9.0,1.0,20.0,,"[-2.0, 2.0, -2.0, -2.0, 2.0, -2.0, 2.0, 2.0]",hardrock
0.0,1346.0,,1562.0,0.014041935417561253,8.0,10.0,1.0,20.0,,"[2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, 2.0, -2.0]",countrymusic
0.0,1346.0,,1265.0,0.02184435639377099,9.0,11.0,1.0,20.0,,"[1.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, 2.0, -2.0, -2.0]",folk
0.0,1346.0,,1188.0,0.020354946955671773,10.0,12.0,1.0,20.0,,"[2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, 2.0, -2.0, -2.0, -2.0]",rap
0.0,1346.0,,1486.0,0.01103139542819221,11.0,15.0,1.0,20.0,,"[2.0, 2.0, -2.0, -2.0, -2.0, -2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -2.0]",christian
