user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,1346.0,,,,0.0,,1.0,20.0,,,
0.0,1346.0,,2213.0,0.0011071804130204843,1.0,1.0,1.0,20.0,,"[1.0, 1.0]",rock
0.0,1346.0,,2428.0,0.001368813868680957,2.0,3.0,1.0,20.0,,"[1.0, 1.0, 1.0]",metal
0.0,1346.0,,2390.0,0.0012862657396906212,3.0,4.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0]",chorus
0.0,1346.0,,2576.0,0.0020297981601705493,4.0,5.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]",pop
0.0,1346.0,,2911.0,-0.00222853130330984,5.0,7.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",indie
0.0,1346.0,,2309.0,0.0034860042823297768,6.0,8.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",classicrock
0.0,1346.0,,2602.0,0.00182354363171844,7.0,9.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hardrock
0.0,1346.0,,2336.0,0.005907019868474221,8.0,10.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",countrymusic
0.0,1346.0,,2991.0,0.00210892815886681,9.0,11.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",folk
0.0,1346.0,,3097.0,0.002812385350510336,10.0,12.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",rap
0.0,1346.0,,2410.0,0.007496659772177028,11.0,15.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",christian
0.0,1346.0,,2829.0,0.0051528912942863814,12.0,16.0,1.0,20.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",gospel
