user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name
0.0,1346.0,,,,0.0,,1.0,12.0,,,
0.0,1346.0,,3071.0,-0.0026300016560070966,1.0,2.0,1.0,12.0,,"[2.0, 2.0]",ballad
0.0,1346.0,,2726.0,-0.0020333888636304143,2.0,39.0,1.0,12.0,,"[2.0, 2.0, -2.0]",bass
0.0,1346.0,,2173.0,0.005409908508183776,3.0,1.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0]",rock
0.0,1346.0,,3023.0,-0.0032801487645084623,4.0,27.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0, -2.0]",funk
0.0,1346.0,,3446.0,-0.00788834484980422,5.0,29.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0, -2.0, -2.0]",techno
0.0,1346.0,,3399.0,-0.008383421152410593,6.0,4.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0, -2.0, -2.0, 2.0]",chorus
0.0,1346.0,,3131.0,-0.011171300802415856,7.0,20.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0, -2.0, -2.0, 2.0, -2.0]",blue
0.0,1346.0,,3208.0,-0.013920796950478796,8.0,0.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0, -2.0, -2.0, 2.0, -2.0, 2.0]",r b
0.0,1346.0,,2420.0,0.005186992911750284,9.0,5.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0, 2.0]",pop
0.0,1346.0,,2486.0,0.006593907295037345,10.0,12.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0, 2.0, 2.0]",rap
0.0,1346.0,,2130.0,0.007330564296301183,11.0,3.0,1.0,12.0,,"[2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0, 2.0, 2.0, -2.0]",metal
0.0,1346.0,,2184.0,0.007484379934645589,12.0,18.0,1.0,12.0,fail,"[2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0, 2.0, 2.0, -2.0, 2.0]",dance
0.0,3995.0,,,,0.0,,1.0,21.0,,"[2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, -2.0, 2.0, 2.0, 2.0, -2.0, 2.0]",dance
0.0,3995.0,,1802,0.0027222744071206534,1.0,16,1.0,21.0,,"[-2.0, 2.0]",gospel
0.0,3995.0,,1540,0.007772127532438666,2.0,5,1.0,21.0,,"[-2.0, 2.0, 2.0]",pop
0.0,3995.0,,1346,0.005940749091662286,3.0,25,1.0,21.0,,"[-2.0, 2.0, 2.0, -2.0]",vocalist
0.0,3995.0,,1150,0.013818550560774405,4.0,2,1.0,21.0,,"[-2.0, 2.0, 2.0, -2.0, 2.0]",ballad
